Fullpath,Target Int,Target Str
C:\Users\lando\Documents\audioWav1\Crotale.A6.L.wav,12,CROTALE
C:\Users\lando\Documents\audioWav1\Xylophone.rosewood.Db5.L.wav,36,XYLOPHONE
C:\Users\lando\Documents\audioWav1\Xylophone.hardrubber.F7.R.wav,36,XYLOPHONE
C:\Users\lando\Documents\audioWav1\Violin.arco.sulA.G6.R.wav,34,VIOLIN
C:\Users\lando\Documents\audioWav1\Marimba.rubber.B2.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Cello.arco.sulG.Ab3.R.wav,10,CELLO
C:\Users\lando\Documents\audioWav1\Bass.arco.sulE.Db3.R.wav,3,BASS
C:\Users\lando\Documents\audioWav1\Xylophone.hardrubber.D5.L.wav,36,XYLOPHONE
C:\Users\lando\Documents\audioWav1\AltoFlute.vib.G4.L.wav,0,ALTOFLUTE
C:\Users\lando\Documents\audioWav1\Horn.Eb5.R.wav,18,HORN
C:\Users\lando\Documents\audioWav1\Marimba.rubber.C6.R.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\AltoSax.vib.Ab3.L.wav,1,ALTOSAX
C:\Users\lando\Documents\audioWav1\Violin.arco.sulE.Eb7.R.wav,34,VIOLIN
C:\Users\lando\Documents\audioWav1\Trumpet.vib.Db4.R.wav,30,TRUMPET
C:\Users\lando\Documents\audioWav1\Flute.nonvib.B6.L.wav,15,FLUTE
C:\Users\lando\Documents\audioWav1\AltoFlute.vib.Bb4.L.wav,0,ALTOFLUTE
C:\Users\lando\Documents\audioWav1\Viola.arco.sulG.Db4.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\bells.brass.Db5.L.wav,9,BELLS
C:\Users\lando\Documents\audioWav1\Vibraphone.bow.F5.R.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\Marimba.rubber.A3.R.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Marimba.yarn.B4.R.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\AltoFlute.vib.Eb6.L.wav,0,ALTOFLUTE
C:\Users\lando\Documents\audioWav1\Vibraphone.shortsustain.Bb4.L.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\EbClarinet.Eb5.R.wav,13,EBCLARINET
C:\Users\lando\Documents\audioWav1\Xylophone.rosewood.Bb6.L.wav,36,XYLOPHONE
C:\Users\lando\Documents\audioWav1\bells.plastic.D8.L.wav,9,BELLS
C:\Users\lando\Documents\audioWav1\BbClarinet.Gb3.L.wav,8,BBCLARINET
C:\Users\lando\Documents\audioWav1\Tuba.E1.L.wav,31,TUBA
C:\Users\lando\Documents\audioWav1\bells.plastic.Ab7.L.wav,9,BELLS
C:\Users\lando\Documents\audioWav1\Marimba.cord.B4.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Tuba.Ab1.L.wav,31,TUBA
C:\Users\lando\Documents\audioWav1\Vibraphone.bow.Bb5.R.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\Marimba.yarn.B2.R.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\BassClarinet.Ab3.R.wav,4,BASSCLARINET
C:\Users\lando\Documents\audioWav1\AltoSax.NoVib.D4.R.wav,1,ALTOSAX
C:\Users\lando\Documents\audioWav1\Flute.nonvib.G6.L.wav,15,FLUTE
C:\Users\lando\Documents\audioWav1\Violin.arco.sulD.B5.R.wav,34,VIOLIN
C:\Users\lando\Documents\audioWav1\Marimba.cord.G6.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Marimba.rubber.Gb2.R.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Vibraphone.shortsustain.F3.R.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\SopSax.nonvib.Gb5.R.wav,25,SOPSAX
C:\Users\lando\Documents\audioWav1\Viola.arco.sulA.A6.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Marimba.yarn.G2.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\AltoFlute.vib.B4.L.wav,0,ALTOFLUTE
C:\Users\lando\Documents\audioWav1\Viola.arco.sulD.F5.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Marimba.rubber.G6.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Flute.vib.F5.R.wav,15,FLUTE
C:\Users\lando\Documents\audioWav1\BassFlute.F5.R.wav,5,BASSFLUTE
C:\Users\lando\Documents\audioWav1\Cello.arco.sulA.B3.L.wav,10,CELLO
C:\Users\lando\Documents\audioWav1\Oboe.A4.L.wav,21,OBOE
C:\Users\lando\Documents\audioWav1\SopSax.nonvib.C4.R.wav,25,SOPSAX
C:\Users\lando\Documents\audioWav1\Marimba.cord.D4.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Bassoon.E3.R.wav,6,BASSOON
C:\Users\lando\Documents\audioWav1\Bass.arco.sulD.Gb3.L.wav,3,BASS
C:\Users\lando\Documents\audioWav1\Viola.arco.sulC.F3.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Cello.arco.sulC.B3.R.wav,10,CELLO
C:\Users\lando\Documents\audioWav1\Violin.arco.sulE.F6.R.wav,34,VIOLIN
C:\Users\lando\Documents\audioWav1\Violin.arco.sulD.Bb4.L.wav,34,VIOLIN
C:\Users\lando\Documents\audioWav1\AltoSax.vib.E3.R.wav,1,ALTOSAX
C:\Users\lando\Documents\audioWav1\Marimba.cord.Bb6.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Vibraphone.dampen.E5.R.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\Oboe.G6.R.wav,21,OBOE
C:\Users\lando\Documents\audioWav1\Viola.arco.sulA.Gb5.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Viola.arco.sulA.Gb6.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Marimba.rubber.E4.R.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Marimba.rubber.Gb5.R.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Marimba.rubber.C6.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Vibraphone.sustain.F6.L.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\Viola.arco.sulA.E5.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Cello.arco.sulC.Eb3.L.wav,10,CELLO
C:\Users\lando\Documents\audioWav1\Xylophone.hardrubber.Ab7.R.wav,36,XYLOPHONE
C:\Users\lando\Documents\audioWav1\Tuba.Bb1.L.wav,31,TUBA
C:\Users\lando\Documents\audioWav1\Trumpet.novib.Ab3.R.wav,30,TRUMPET
C:\Users\lando\Documents\audioWav1\Vibraphone.bow.B5.L.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\Vibraphone.bow.Ab5.L.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\BassFlute.Gb4.L.wav,5,BASSFLUTE
C:\Users\lando\Documents\audioWav1\Tuba.Db2.L.wav,31,TUBA
C:\Users\lando\Documents\audioWav1\Violin.arco.sulE.Db6.L.wav,34,VIOLIN
C:\Users\lando\Documents\audioWav1\SopSax.nonvib.B4.L.wav,25,SOPSAX
C:\Users\lando\Documents\audioWav1\Horn.C4.R.wav,18,HORN
C:\Users\lando\Documents\audioWav1\Xylophone.rosewood.Gb5.R.wav,36,XYLOPHONE
C:\Users\lando\Documents\audioWav1\BassClarinet.F3.L.wav,4,BASSCLARINET
C:\Users\lando\Documents\audioWav1\Oboe.G6.L.wav,21,OBOE
C:\Users\lando\Documents\audioWav1\Viola.arco.sulA.D6.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Flute.nonvib.C4.R.wav,15,FLUTE
C:\Users\lando\Documents\audioWav1\Oboe.Eb4.L.wav,21,OBOE
C:\Users\lando\Documents\audioWav1\Bass.arco.sulC.C1.R.wav,3,BASS
C:\Users\lando\Documents\audioWav1\Marimba.rubber.F3.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\BbClarinet.C6.L.wav,8,BBCLARINET
C:\Users\lando\Documents\audioWav1\Bass.arco.sulA.C2.R.wav,3,BASS
C:\Users\lando\Documents\audioWav1\Marimba.cord.Ab2.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\TenorTrombone.B2.R.wav,27,TENORTROMBONE
C:\Users\lando\Documents\audioWav1\Cello.arco.sulG.C3.L.wav,10,CELLO
C:\Users\lando\Documents\audioWav1\Cello.arco.sulD.Ab4.L.wav,10,CELLO
C:\Users\lando\Documents\audioWav1\BbClarinet.E6.L.wav,8,BBCLARINET
C:\Users\lando\Documents\audioWav1\bells.brass.C8.R.wav,9,BELLS
C:\Users\lando\Documents\audioWav1\Vibraphone.dampen.C4.L.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\Vibraphone.bow.G4.L.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\Bassoon.G2.L.wav,6,BASSOON
C:\Users\lando\Documents\audioWav1\Trumpet.novib.A5.L.wav,30,TRUMPET
C:\Users\lando\Documents\audioWav1\Horn.E4.R.wav,18,HORN
C:\Users\lando\Documents\audioWav1\Viola.arco.sulC.Ab3.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Vibraphone.dampen.E3.L.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\bells.plastic.Ab5.R.wav,9,BELLS
C:\Users\lando\Documents\audioWav1\Vibraphone.shortsustain.E3.L.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\SopSax.nonvib.Eb6.L.wav,25,SOPSAX
C:\Users\lando\Documents\audioWav1\Marimba.yarn.G4.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Cello.arco.sulC.D2.L.wav,10,CELLO
C:\Users\lando\Documents\audioWav1\BassTrombone.Gb2.R.wav,7,BASSTROMBONE
C:\Users\lando\Documents\audioWav1\BbClarinet.F4.R.wav,8,BBCLARINET
C:\Users\lando\Documents\audioWav1\BassFlute.Ab5.R.wav,5,BASSFLUTE
C:\Users\lando\Documents\audioWav1\SopSax.nonvib.G5.R.wav,25,SOPSAX
C:\Users\lando\Documents\audioWav1\Trumpet.novib.C5.L.wav,30,TRUMPET
C:\Users\lando\Documents\audioWav1\Horn.C3.L.wav,18,HORN
C:\Users\lando\Documents\audioWav1\Cello.arco.sulC.Gb2.L.wav,10,CELLO
C:\Users\lando\Documents\audioWav1\AltoFlute.vib.C4.R.wav,0,ALTOFLUTE
C:\Users\lando\Documents\audioWav1\AltoSax.NoVib.E4.R.wav,1,ALTOSAX
C:\Users\lando\Documents\audioWav1\BassClarinet.D2.R.wav,4,BASSCLARINET
C:\Users\lando\Documents\audioWav1\Flute.vib.Bb5.R.wav,15,FLUTE
C:\Users\lando\Documents\audioWav1\SopSax.vib.B5.L.wav,25,SOPSAX
C:\Users\lando\Documents\audioWav1\Violin.arco.sulA.Gb5.R.wav,34,VIOLIN
C:\Users\lando\Documents\audioWav1\Trumpet.novib.Bb5.L.wav,30,TRUMPET
C:\Users\lando\Documents\audioWav1\AltoSax.vib.A3.R.wav,1,ALTOSAX
C:\Users\lando\Documents\audioWav1\Bass.arco.sulG.C3.R.wav,3,BASS
C:\Users\lando\Documents\audioWav1\Viola.arco.sulG.F4.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Bassoon.Bb1.L.wav,6,BASSOON
C:\Users\lando\Documents\audioWav1\Flute.vib.Bb4.R.wav,15,FLUTE
C:\Users\lando\Documents\audioWav1\Violin.arco.sulG.G4.L.wav,34,VIOLIN
C:\Users\lando\Documents\audioWav1\bells.plastic.G6.L.wav,9,BELLS
C:\Users\lando\Documents\audioWav1\Violin.arco.sulE.Ab6.L.wav,34,VIOLIN
C:\Users\lando\Documents\audioWav1\BassFlute.A5.R.wav,5,BASSFLUTE
C:\Users\lando\Documents\audioWav1\Marimba.cord.D6.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Bassoon.F3.L.wav,6,BASSOON
C:\Users\lando\Documents\audioWav1\Cello.arco.sulD.Db5.R.wav,10,CELLO
C:\Users\lando\Documents\audioWav1\SopSax.vib.Eb6.R.wav,25,SOPSAX
C:\Users\lando\Documents\audioWav1\Marimba.yarn.F5.R.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\TenorTrombone.Gb2.L.wav,27,TENORTROMBONE
C:\Users\lando\Documents\audioWav1\Marimba.cord.A3.R.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Viola.arco.sulA.Eb6.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Viola.arco.sulC.Gb4.L.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Marimba.yarn.D5.R.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\BassTrombone.Bb1.R.wav,7,BASSTROMBONE
C:\Users\lando\Documents\audioWav1\TenorTrombone.Db3.R.wav,27,TENORTROMBONE
C:\Users\lando\Documents\audioWav1\Trumpet.novib.E5.R.wav,30,TRUMPET
C:\Users\lando\Documents\audioWav1\BassClarinet.Bb3.L.wav,4,BASSCLARINET
C:\Users\lando\Documents\audioWav1\AltoSax.NoVib.Gb3.R.wav,1,ALTOSAX
C:\Users\lando\Documents\audioWav1\EbClarinet.Eb6.R.wav,13,EBCLARINET
C:\Users\lando\Documents\audioWav1\SopSax.nonvib.F5.L.wav,25,SOPSAX
C:\Users\lando\Documents\audioWav1\Cello.arco.sulC.A3.R.wav,10,CELLO
C:\Users\lando\Documents\audioWav1\Trumpet.novib.E5.L.wav,30,TRUMPET
C:\Users\lando\Documents\audioWav1\BassFlute.Ab3.R.wav,5,BASSFLUTE
C:\Users\lando\Documents\audioWav1\Vibraphone.sustain.D4.L.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\Bass.arco.sulA.Eb3.L.wav,3,BASS
C:\Users\lando\Documents\audioWav1\Trumpet.novib.E3.L.wav,30,TRUMPET
C:\Users\lando\Documents\audioWav1\Trumpet.vib.Db4.L.wav,30,TRUMPET
C:\Users\lando\Documents\audioWav1\Trumpet.novib.A3.L.wav,30,TRUMPET
C:\Users\lando\Documents\audioWav1\Bass.arco.sulE.Ab2.R.wav,3,BASS
C:\Users\lando\Documents\audioWav1\Oboe.C5.R.wav,21,OBOE
C:\Users\lando\Documents\audioWav1\Flute.nonvib.D6.R.wav,15,FLUTE
C:\Users\lando\Documents\audioWav1\Viola.arco.sulA.Bb4.R.wav,33,VIOLA
C:\Users\lando\Documents\audioWav1\Bass.arco.sulE.A2.L.wav,3,BASS
C:\Users\lando\Documents\audioWav1\Marimba.rubber.G4.R.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Marimba.rubber.Ab4.L.wav,20,MARIMBA
C:\Users\lando\Documents\audioWav1\Bass.arco.sulA.Ab2.L.wav,3,BASS
C:\Users\lando\Documents\audioWav1\Tuba.D1.L.wav,31,TUBA
C:\Users\lando\Documents\audioWav1\Tuba.Db3.R.wav,31,TUBA
C:\Users\lando\Documents\audioWav1\AltoFlute.vib.D4.R.wav,0,ALTOFLUTE
C:\Users\lando\Documents\audioWav1\BassTrombone.B2.L.wav,7,BASSTROMBONE
C:\Users\lando\Documents\audioWav1\Vibraphone.dampen.Gb5.L.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\Bass.arco.sulD.Db4.L.wav,3,BASS
C:\Users\lando\Documents\audioWav1\Vibraphone.sustain.F3.L.wav,32,VIBRAPHONE
C:\Users\lando\Documents\audioWav1\AltoSax.vib.A3.L.wav,1,ALTOSAX
C:\Users\lando\Documents\audioWav1\Flute.vib.C6.L.wav,15,FLUTE
C:\Users\lando\Documents\audioWav1\Violin.arco.sulD.C6.R.wav,34,VIOLIN
C:\Users\lando\Documents\audioWav1\Tuba.A1.R.wav,31,TUBA
C:\Users\lando\Documents\audioWav1\Bassoon.Db2.L.wav,6,BASSOON
C:\Users\lando\Documents\audioWav1\Vibraphone.sustain.Eb3.L.wav,32,VIBRAPHONE
